Day;DateReported;LastContactDaySimulation;LastContactDay;EventDate;IdCase;IdPerson;Intensity;TypeOfContact;IdPlace;CaseFam;CaseFirstName;CaseLastName;CaseSex;CaseOccupation;CaseAge;CaseDateOfBirth;CaseMaritalState;CasePhone1;CasePhone1Type;CasePhone2;CasePhone2Type;CaseEMail;CaseIdPlace;CaseIdLGAGeo;CaseState;CaseStateShort;CaseLGA;CaseLGAShort;CaseIdLGA;CaseIdPlaceLGA;CaseLon;CaseLat;CaseLocality;CaseStreet;CaseTypeOfPlace;Fam;FirstName;LastName;Sex;Occupation;Age;DateOfBirth;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;EventIdLGAGeo;EventState;EventStateShort;EventLGA;EventLGAShort;EventIdLGA;EventIdPlaceLGA;EventLon;EventLat;EventLocality;EventStreet;EventTypeOfPlace;EventPlaceName;IdUser
19;2015-06-19;1;8;2015-06-08;3847;3846;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5437;118;Omolara;Adenowo;female;burial service;35;1979-03-11;living common law;0705-9140280;mobile;038-8219052;landline;omolara.adenowo@sormas-n.ng;5437;334;Oyo;OY;Ibadan North West;NRK;14;237;7.37945225815092;3.8869488964191894;Odo Ona;Shehu Crescent;Home;700;Inyene Attah;Fasanya;male;police officer;63;1951-04-06;married (and not separated);038-152243;landline;;;i.fasanya@sormas-n.org;5436;334;Oyo;OY;Ibadan North West;NRK;14;236;7.369192024399199;3.880498377469848;Links Reservation;Pelewura Way;Home;334;Oyo;OY;Ibadan North West;NRK;14;237;7.37945225815092;3.8869488964191894;Odo Ona;Shehu Crescent;Home;;COO-OY-NRK-1
19;2015-06-19;2;9;2015-06-09;434;436;5;;595;545;Kingsley ;Ajudua;male;craft gilder;37;1977-01-09;widowed (not living common law);+234-708-5709696;mobile;;;k.ajudua@ebokon.ng;618;296;Kano;KN;Dawakin Tofa;DTF;2;218;12.155826134787027;8.380929779095691;Geza Ketere;Uwhosi-Eku rts;Home;46;Temilore;Khreis;female;standards engineer;31;1984-12-04;living common law;+234-705-8807458;mobile;;;temilore.khreis@snft.ng;506;296;Kano;KN;Dawakin Tofa;DTF;2;106;12.121750870997673;8.366334142997271;Marke;Ligali Ayorinde Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;195;12.098623518718986;8.405582233107047;Dawakin Tofo;Obijeh Street;Hospital;Damfamin Tofa Health Post;SUO-KN-DTF-1
19;2015-06-19;2;9;2015-06-09;680;678;2;had direct physical contact with the body of the case (alive or dead);944;172;Samiatu;Elegbede;female;nurse;33;1981-08-13;single (not living common law);+234-64-5489176;landline;0802-3149502;mobile;samiatu.elegbede@snft.ng;945;268;Kano;KN;Gwarzo;GRZ;3;145;11.943108796857505;8.041428713115327;Dadarau;Ladipo Oluwole Street;Home;198;Martins;Isola;male;apprentice;15;1999-07-29;single (not living common law);0813-6852263;mobile;;;martins.isola@snft.ng;1058;268;Kano;KN;Gwarzo;GRZ;3;258;11.973508694465774;7.975240712371692;Ungwan Magaji;Umar Galadima Road;Home;268;Kano;KN;Gwarzo;GRZ;3;144;11.977804670609085;8.013699451490778;Kutumburi;Bayajidda Road;Home;;SUO-KN-GRZ-1
19;2015-06-19;2;9;2015-06-09;2077;2079;4;slept, ate, or spent time in the same household or room as the case;2915;81;Ololade ;Envoh;male;auctioneer;58;1956-11-08;living common law;0803-7904183;mobile;;;ololade .envoh@sormas-n.ng;2914;760;Kano;KN;Ungogo;UGG;8;114;12.072090489625925;8.592650028903464;Hausawa;Chris Ogbe Drive;Home;614;Nkimdi;Balogun;male;ore crusher (smelting and refinery);56;1958-06-14;divorced (not living common law);+234-818-1966055;mobile;;;n.balogun@sormas-n.ng;3178;760;Kano;KN;Ungogo;UGG;8;378;12.03999381230905;8.496707492378407;Maradi;Airport Road;Home;760;Kano;KN;Ungogo;UGG;8;115;12.052439094036052;8.50978375636812;Dorayi Babba;Church of God Mission Road;Hospital;Gwammaja Maternal And Child Care;COO-KN-UGG-1
19;2015-06-19;2;9;2015-06-09;2410;2574;5;;3554;514;Igbo;Oladapo;female;textile refiner;40;1974-04-10;married (and not separated);0803-2748789;mobile;0818-5646354;mobile;igbo.oladapo@sormas.edu;3231;621;Oyo;OY;Ibadan North East;AGG;9;31;7.359390501531296;3.929268071591038;Olunloyo;Ladega Street;Home;461;Odosa Goodness;Mmoh;female;ceramic model maker;24;1991-04-16;separated (not living common law);0801-7815486;mobile;;;o.mmoh@ebokon.ng;3637;614;Oyo;OY;Ibarapa North;AYT;10;37;7.601901041342684;3.060480370169878;Oba Igbo Ora;Olo Street;Home;621;Oyo;OY;Ibadan North East;AGG;9;354;7.373662434824155;3.9241275947717593;Omiyale;Adedamola Ojoma Close;Home;;SUO-OY-AGG-1
19;2015-06-19;3;9;2015-06-09;2514;2458;5;;3470;460;Arnissa;Tompolo;female;crop treatment operative;34;1980-08-23;widowed (not living common law);038-7358167;landline;0703-4229500;mobile;arnissa.tompolo@ebokon.com;3549;621;Oyo;OY;Ibadan North East;AGG;9;349;7.3717290710865635;3.931924318226268;Olunloyo;Alhaji Adebowale Street;Home;50;Oghenetejiri;Igwebuike;male;nurse;62;1953-03-02;married (and not separated);+234-813-9131779;mobile;038-8547623;landline;oghenetejiri.igwebuike@sormas.ng;3456;621;Oyo;OY;Ibadan North East;AGG;9;256;7.362762830712336;3.9338994317991975;Omiyale;Bourdillon Road;Home;621;Oyo;OY;Ibadan North East;AGG;9;270;7.373793865374146;3.939508777822236;Saka;Jideofor Street;Hospital;Gumau Dispensary;SUO-OY-AGG-1
19;2015-06-19;3;9;2015-06-09;2792;2794;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);4016;289;Olaoluwa;Ahman;male;soldier;26;1989-03-15;divorced (not living common law);+234-38-6245001;landline;+234-807-4976066;mobile;olaoluwa.ahman@sormas.com;3935;614;Oyo;OY;Ibarapa North;AYT;10;335;7.521676085730714;3.0954542232839657;Oyebode;Federal Avenue;Home;695;Abiakam;Ameobi;male;soldier;40;1975-03-29;single (not living common law);+234-703-4047714;mobile;;;abiakam.ameobi@sormas.edu;3638;614;Oyo;OY;Ibarapa North;AYT;10;38;7.579214784086165;3.1497811679940115;Owombe;Lodge Road;Home;143;Oyo;OY;Atiba;FMT;11;16;8.455738777532325;3.843514061508097;Awon;Kosofe Road;Home;;SUO-OY-FMT-1
19;2015-06-19;3;9;2015-06-09;2794;2792;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);4016;695;Abiakam;Ameobi;male;soldier;40;1975-03-29;single (not living common law);+234-703-4047714;mobile;;;abiakam.ameobi@sormas.edu;3638;614;Oyo;OY;Ibarapa North;AYT;10;38;7.579214784086165;3.1497811679940115;Owombe;Lodge Road;Home;289;Olaoluwa;Ahman;male;soldier;26;1989-03-15;divorced (not living common law);+234-38-6245001;landline;+234-807-4976066;mobile;olaoluwa.ahman@sormas.com;3935;614;Oyo;OY;Ibarapa North;AYT;10;335;7.521676085730714;3.0954542232839657;Oyebode;Federal Avenue;Home;143;Oyo;OY;Atiba;FMT;11;16;8.455738777532325;3.843514061508097;Awon;Kosofe Road;Home;;SUO-OY-FMT-1
19;2015-06-19;4;10;2015-06-10;2035;1825;3;touched or shared the linens, clothes, or dishes of the case;2770;83;Adeleke;Ogundana;male;commentator (reporter or journalist);31;1984-05-21;divorced (not living common law);064-8546074;landline;;;adeleke.ogundana@ebokon.net;2846;760;Kano;KN;Ungogo;UGG;8;46;12.064308180700468;8.54414903753733;Ungogo;Laz. Nweke Close;Home;480;Temilolaoluwa;Erese;female;physician;22;1993-05-15;widowed (not living common law);+234-807-7423208;mobile;064-6596219;landline;temilolaoluwa.erese@sormas.net;2624;331;Kano;KN;Tarauni;TRN;7;224;11.967841230773432;8.58109596637377;Unguwar Tijjani Maibu;Esuth Avenue;Home;331;Kano;KN;Tarauni;TRN;7;370;11.96142307750156;8.55554336483798;Kundila Phase 3;ASSBIFI Road;Home;;SUO-KN-TRN-1
19;2015-06-19;4;10;2015-06-10;3281;3338;2;had direct physical contact with the body of the case (alive or dead);4625;477;Odogwu;Oshaniwa;male;geographer;39;1975-11-08;widowed (not living common law);+234-818-7925864;mobile;;;odogwu.oshaniwa@sormas.com;4610;65;Oyo;OY;Kajola;KEH;12;210;7.996173482288488;3.3977706094833833;Alabebe;Taiwo Lane;Home;616;Usochukwuka;Oyedele;female;teacher;63;1951-11-17;divorced (not living common law);+234-806-4353644;mobile;038-4254188;landline;usochukwuka.oyedele@sormas.ng;4708;65;Oyo;OY;Kajola;KEH;12;308;8.08189437879861;3.312290166111998;Ogundipe;Kayode Animashaun Street;Home;65;Oyo;OY;Kajola;KEH;12;225;8.027358431564089;3.376289194207522;Aiyetoro;Osaigbovo Str;Home;;SUO-OY-KEH-1
19;2015-06-19;4;10;2015-06-10;3585;3406;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5126;134;Omolara;Ogada;female;school pupil;14;2001-09-01;single (not living common law);+234-703-1937295;mobile;;;o.ogada@snft.ng;5046;360;Oyo;OY;Irepo;KSH;13;246;9.152561372493556;3.7879089390977247;Abule Soro;Road 10;Home;546;Oluwatitofunmi;Abdullahi;female;physician;28;1987-02-27;separated (not living common law);+234-805-4937188;mobile;0708-8320642;mobile;oluwatitofunmi.abdullahi@sormas-n.ng;4886;360;Oyo;OY;Irepo;KSH;13;86;8.92311889907854;4.065858800109335;Eleke;Bonny Road;Home;360;Oyo;OY;Irepo;KSH;13;326;8.93316788992953;3.965515489039987;Komi;Bida Road;Home;;SUO-OY-KSH-1
19;2015-06-19;4;10;2015-06-10;3677;3992;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5581;783;Omoye;Usman;female;school pupil;12;2002-10-16;single (not living common law);0803-8314598;mobile;;;o.usman@sormas.ng;5183;360;Oyo;OY;Irepo;KSH;13;383;9.029047327953153;3.8021448400680233;Bosaro;ST. JAME'S STREET OFF OKPAMEN LANE;Home;162;Oluwakemi;Adewunmi;female;host (hostess);32;1982-06-25;separated (not living common law);+234-705-9397394;mobile;;;oluwakemi.adewunmi@sormas.org;5660;466;Oyo;OY;Ibarapa East;RUW;15;60;7.496763566652215;3.562204351939379;Abudu;Akpakpava Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;381;7.385488393636265;3.8992266469631254;Alalubosa;Ugwuoye  Street;Home;;SUO-OY-NRK-1
19;2015-06-19;5;10;2015-06-10;1282;1398;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);1857;93;Arome;Kareem;male;music director;31;1983-06-18;single (not living common law);+234-64-5937367;landline;;;a.kareem@sormas-n.ng;1777;764;Kano;KN;Kiru;KKU;5;177;11.760989801608341;8.105519855270177;Ungwan Maikora;Ishaku Road;Home;378;Kairaluchukwu;Imasuen;female;ecologist (environmentalist);44;1970-09-06;widowed (not living common law);0807-4253149;mobile;+234-806-1503056;mobile;kairaluchukwu.imasuen@snft.net;1939;764;Kano;KN;Kiru;KKU;5;339;11.579907975557461;8.018664182826212;Shinkitau;Muri Okunola Street;Home;764;Kano;KN;Kiru;KKU;5;257;11.50351191060029;8.12454264433114;Mauri;One Day Road;Hospital;Kogo Primary Health Centre;SUO-KN-KKU-1
19;2015-06-19;5;10;2015-06-10;2362;2249;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);3239;459;Ibironke;Ogbu;female;teacher;44;1970-03-09;married (and not separated);+234-807-3658482;mobile;;;i.ogbu@snft.edu;3320;621;Oyo;OY;Ibadan North East;AGG;9;120;7.356439046079953;3.927079571868063;Akamo;Iheaka Street;Home;450;Perosola;Ahman;female;teacher;37;1977-01-07;living common law;0809-2051695;mobile;+234-64-6601771;landline;p.ahman@ebokon.ng;3160;760;Kano;KN;Ungogo;UGG;8;360;12.00445949456575;8.510832755889238;Tudun Yola;Ondo Street West;Home;621;Oyo;OY;Ibadan North East;AGG;9;39;7.350350841019114;3.9193316426844067;Saka;Mechanic Village;Home;;SUO-OY-AGG-1
19;2015-06-19;5;10;2015-06-10;2749;2745;4;slept, ate, or spent time in the same household or room as the case;3710;222;Kosisochukwuo;Obiora;female;stove fitter;45;1969-08-26;single (not living common law);+234-807-7112522;mobile;;;kosisochukwuo.obiora@sormas-n.ng;3986;614;Oyo;OY;Ibarapa North;AYT;10;386;7.597813731793069;3.10922365578785;Abule Aborisade;Aroworade Street;Home;49;Kelechi;Nguirmamaramama;male;commercial lawyer ;37;1977-09-11;living common law;+234-708-1368387;mobile;+234-703-4364129;mobile;k.nguirmamaramama@sormas-n.ng;3685;614;Oyo;OY;Ibarapa North;AYT;10;85;7.590220708173866;3.046891951628746;Onile;Udoji Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;110;7.549665375419789;3.2399062337493425;Adeigbe;Nomalinda Road;Hospital;Kunnawa Health Post;SUO-OY-AYT-1
19;2015-06-19;5;10;2015-06-10;3319;3487;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);4679;740;Titilayo;Musa;female;police officer;38;1976-08-31;living common law;+234-38-5879544;landline;+234-705-6790081;mobile;t.musa@ebokon.com;4785;65;Oyo;OY;Kajola;KEH;12;385;7.9334808063852185;3.3667385140469506;Apa Obe;Emma Azuka Street;Home;655;Sherifat;Sherif;female;physician;27;1987-08-27;widowed (not living common law);0818-8595975;mobile;;;sherifat.sherif@ebokon.ng;4920;360;Oyo;OY;Irepo;KSH;13;120;8.94654323325123;3.798946138562946;Komi;Nevo Street;Home;65;Oyo;OY;Kajola;KEH;12;279;8.031169118691263;3.4375762689061475;Okofori;Jalupon Close;School;Bravura Secondary  School;SUO-OY-KEH-1
19;2015-06-19;6;11;2015-06-11;503;213;4;slept, ate, or spent time in the same household or room as the case;531;157;Omolara;Obano;female;school pupil;12;2003-01-23;single (not living common law);064-9151807;landline;+234-64-5381918;landline;o.obano@sormas.net;690;296;Kano;KN;Dawakin Tofa;DTF;2;290;12.075068817999929;8.401813187549841;Madachi;British International School Drive;Home;203;Precious;Dako;female;nurse;54;1961-03-23;married (and not separated);0813-3707023;mobile;064-293253;landline;precious.dako@sormas.edu;292;735;Kano;KN;Albasu;ABS;1;292;11.685856644206627;8.985826365801522;Huguma;Ezeagu Igbudu Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;131;12.11417240079507;8.398275122698722;Bankaura;Imasogie Str;Hospital;Ungogo Primary Health Centre;SUO-KN-DTF-1
19;2015-06-19;6;11;2015-06-11;3345;3238;3;touched or shared the linens, clothes, or dishes of the case;4637;76;Ada;Gobir;female;art glazier and window-pane maker (craft glazier);22;1992-12-09;separated (not living common law);+234-708-5979083;mobile;+234-807-4954617;mobile;a.gobir@sormas-n.edu;4718;65;Oyo;OY;Kajola;KEH;12;318;8.074969923037571;3.2912969486173287;Abule Ojo;gab-akpata street;Home;211;Ikeoluwatomiwaopayemi;Dooyum;female;railway carriage and wagon inspector;56;1958-12-19;separated (not living common law);+234-807-5525661;mobile;;;i.dooyum@sormas.ng;4559;65;Oyo;OY;Kajola;KEH;12;159;8.003777816145757;3.403282445647945;Onigbongbo;Ezeama Street;Home;65;Oyo;OY;Kajola;KEH;12;237;8.051284809325422;3.3302490743699753;Ojete;Major General Ibrahim Gumel Road;Home;;SUO-OY-KEH-1
19;2015-06-19;7;11;2015-06-11;190;430;5;;426;451;Eraikhoba;Ezeji;female;metal turner;19;1995-10-16;living common law;0802-7486093;mobile;+234-64-1754603;landline;e.ezeji@ebokon.ng;262;735;Kano;KN;Albasu;ABS;1;262;11.713859630021176;9.008285171526397;Sakwaya;Alhaji Lateef Adams Street;Home;117;Kenya;Ikimi;female;physician;52;1963-03-25;separated (not living common law);0703-6405261;mobile;;;kenya.ikimi@ebokon.ng;587;296;Kano;KN;Dawakin Tofa;DTF;2;187;12.105281685688318;8.398880152274566;Duwatsu;Dan Tatashi to Gwarzo Road;Home;296;Kano;KN;Dawakin Tofa;DTF;2;26;12.092446603617242;8.403219078108744;Geza Yangia;Obazuwa Str;Hospital;Danguguwa Health Post;SUO-KN-DTF-1
19;2015-06-19;7;11;2015-06-11;2405;2514;3;touched or shared the linens, clothes, or dishes of the case;3469;345;Olatunbosun;Ogugua;male;student;24;1991-04-25;married (and not separated);+234-809-7258935;mobile;;;olatunbosun.ogugua@snft.org;3388;621;Oyo;OY;Ibadan North East;AGG;9;188;7.36469628506765;3.9168348977910785;Madeko;Gangan Community Road;Home;460;Arnissa;Tompolo;female;crop treatment operative;34;1980-08-23;widowed (not living common law);038-7358167;landline;0703-4229500;mobile;arnissa.tompolo@ebokon.com;3549;621;Oyo;OY;Ibadan North East;AGG;9;349;7.3717290710865635;3.931924318226268;Olunloyo;Alhaji Adebowale Street;Home;621;Oyo;OY;Ibadan North East;AGG;9;269;7.3527942519758085;3.922769949917347;Akamo;Oghogho Street;Home;;SUO-OY-AGG-1
19;2015-06-19;9;12;2015-06-12;1499;1390;5;;2249;222;Obiora;Obiora;male;teacher;53;1961-11-30;living common law;0705-6423944;mobile;;;obiora.obiora@sormas.ng;2194;752;Kano;KN;Nassarawa;NSR;6;194;12.037930053781118;8.545211107764137;Gyadi-Gyadin Arewa;Obasogie str;Home;454;Adze;Habe;male;mining finisher (mining dresser);26;1988-11-24;single (not living common law);+234-806-9310257;mobile;;;adze.habe@sormas.ng;1929;764;Kano;KN;Kiru;KKU;5;329;11.386063392082669;8.256277739222671;Kiru;Nnamani Nwigwe Street;Home;752;Kano;KN;Nassarawa;NSR;6;249;12.038428242051173;8.559218799631925;Gama;Saint John Pachi Street;Home;;SUO-KN-NSR-1
19;2015-06-19;9;12;2015-06-12;3678;3511;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5108;508;Nkoyo;Orewa;female;biologist;39;1975-07-16;separated (not living common law);038-5215770;landline;;;n.orewa@sormas-n.com;5200;360;Oyo;OY;Irepo;KSH;13;400;8.941815149620272;4.035627507357245;Ajetowa;Ojo Road;Home;778;Blessing;Oresanya;male;heating engineer (heating and ventilating engineer);62;1952-07-29;divorced (not living common law);+234-38-2576590;landline;+234-38-3141600;landline;blessing.oresanya@sormas-n.edu;5090;360;Oyo;OY;Irepo;KSH;13;290;9.002652708571873;4.051537272947465;Ajetowa;Barada Close;Home;360;Oyo;OY;Irepo;KSH;13;308;8.958637913028076;3.7535913530139604;Odo Ogun;Samuel Adedoyin Street;Home;;COO-OY-KSH-1
19;2015-06-19;13;16;2015-06-16;164;167;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);6384;675;Adeyinka;Ikeke;female;fortune teller;42;1972-08-08;separated (not living common law);+234-803-3883088;mobile;;;adeyinka.ikeke@sormas.net;282;735;Kano;KN;Albasu;ABS;1;282;11.713258253606224;9.129138103731849;Daho;Sir Charles Ozoude Street;Home;10;Akindela;Disu;male;soldier;22;1993-02-25;divorced (not living common law);+234-813-9660656;mobile;+234-805-5010979;mobile;akindela.disu@ebokon.ng;228;735;Kano;KN;Albasu;ABS;1;228;11.67913055873429;9.04860944711217;Unguwar Kuka;Esigie Avenue;Home;491;Oyo;OY;Saki West;SHK;16;384;8.694268377096135;3.2945686967639634;Okoto;Barth Road;Home;;SUO-OY-SHK-1
19;2015-06-19;15;17;2015-06-17;3923;4152;4;slept, ate, or spent time in the same household or room as the case;5561;147;Ofey;Isibor;female;window-dresser;63;1951-10-12;living common law;+234-807-7922345;mobile;;;o.isibor@ebokon.edu;5578;334;Oyo;OY;Ibadan North West;NRK;14;378;7.394316247503454;3.868467182807298;Ibadan;Silas Street;Home;559;Okwong;Okorowanta;male;heating engineer (heating and ventilating engineer);18;1996-09-07;single (not living common law);038-5712967;landline;;;o.okorowanta@ebokon.ng;5880;466;Oyo;OY;Ibarapa East;RUW;15;280;7.569183044876348;3.55138420103295;Bara;Matiminu Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;361;7.37145244231482;3.913557128496347;Adegbite;Tv Road;Place of Worship;Deeper Life Bible Church;SUO-OY-NRK-1
19;2015-06-19;16;18;2015-06-18;2873;2982;5;;4209;341;Chuma;Onumanyi;male;piano tuner;46;1969-01-23;single (not living common law);+234-38-9228981;landline;0806-2419846;mobile;chuma.onumanyi@ebokon.ng;4050;143;Oyo;OY;Atiba;FMT;11;50;8.176917222494227;3.857715190501726;Elemibo;Ilorin Street;Home;538;Olatunjl;Achuzie;male;physician;57;1957-07-10;widowed (not living common law);0813-5012199;mobile;;;olatunjl.achuzie@sormas.ng;4203;143;Oyo;OY;Atiba;FMT;11;203;8.116273575179738;3.98915127205027;Yanbi Oke;Alhaji Owoseni Lane;Home;143;Oyo;OY;Atiba;FMT;11;209;8.175774945851735;3.9076411454831046;Ogunda;Chalima Road;School;Methodist School Ii;SUO-OY-FMT-1
20;2015-06-20;0;8;2015-06-08;1399;1398;5;;1859;655;Makinde;Sherif;male;private detective;36;1978-02-11;single (not living common law);+234-64-5532584;landline;0818-4657478;mobile;m.sherif@ebokon.org;1663;764;Kano;KN;Kiru;KKU;5;63;11.556576816982613;8.015141605410653;Buhari;Nnamdi Azikiwe Avenue;Home;378;Kairaluchukwu;Imasuen;female;ecologist (environmentalist);44;1970-09-06;widowed (not living common law);0807-4253149;mobile;+234-806-1503056;mobile;kairaluchukwu.imasuen@snft.net;1939;764;Kano;KN;Kiru;KKU;5;339;11.579907975557461;8.018664182826212;Shinkitau;Muri Okunola Street;Home;764;Kano;KN;Kiru;KKU;5;259;11.590058945906733;8.051704637873955;Kapangaru;Chinwe Ezeilo Street;Home;;SUO-KN-KKU-1
20;2015-06-20;0;8;2015-06-08;1432;1482;2;had direct physical contact with the body of the case (alive or dead);1987;79;Iyokpesomi;Oshikoya;female;physician;60;1954-10-07;married (and not separated);+234-64-4795856;landline;;;iyokpesomi.oshikoya@ebokon.edu;1987;764;Kano;KN;Kiru;KKU;5;387;11.491165216520276;8.101241538656977;Rangas;Elder Emenike Eks Close;Home;528;Amara;Ukpai;female;burial service;59;1956-04-21;married (and not separated);+234-803-8842177;mobile;;;amara.ukpai@snft.ng;2067;752;Kano;KN;Nassarawa;NSR;6;67;11.99761067973629;8.559542704727418;Tarauni;Social Club Road;Home;764;Kano;KN;Kiru;KKU;5;387;11.491165216520276;8.101241538656977;Rangas;Elder Emenike Eks Close;Home;;SUO-KN-KKU-1
20;2015-06-20;0;8;2015-06-08;1783;1725;5;;2393;356;Adaku;Orakwue;female;production manager in textile industry;56;1959-05-05;single (not living common law);+234-809-8363409;mobile;0703-1696945;mobile;adaku.orakwue@sormas.ng;2473;331;Kano;KN;Tarauni;TRN;7;73;11.961089782209102;8.551592659492494;Hotoro North;Karimu Opeloyeru Street;Home;351;Olubowale;Salami;male;teacher;24;1990-07-31;living common law;+234-802-2616553;mobile;;;olubowale.salami@sormas.ng;2184;752;Kano;KN;Nassarawa;NSR;6;184;12.046883516320877;8.554548808474058;Gyadi-Gyadin Kudu;Nnamani Drive;Home;752;Kano;KN;Nassarawa;NSR;6;393;11.999249401913856;8.55886063554504;Gra;Shobola Street;Hospital;Gama Health Post;SUO-KN-NSR-1
20;2015-06-20;0;8;2015-06-08;3250;3142;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);4580;34;Oba Ni Ohun;Kontagora;male;lithographer;34;1980-12-10;divorced (not living common law);038-5713662;landline;+234-705-2784894;mobile;oba ni ohun.kontagora@snft.org;4581;65;Oyo;OY;Kajola;KEH;12;181;8.006612283241033;3.3348146280183046;Oke Oge;Owa Street;Home;147;Mesoma;Isibor;female;student;20;1995-02-20;living common law;0803-3856702;mobile;;;mesoma.isibor@sormas-n.net;4420;65;Oyo;OY;Kajola;KEH;12;20;7.987027207472291;3.416217498660818;Odunaro;Amujiogu Avenue;Home;65;Oyo;OY;Kajola;KEH;12;180;7.998531066640731;3.412906454585294;Olola;Ogbete Market Line;Hospital;Hawadin Galadima Primary Health Centre;SUO-OY-KEH-1
