IdRumor;PlaceIdPlace;PlaceIdLGAGeo;PlaceState;PlaceStateShort;PlaceLGA;PlaceLGAShort;PlaceIdLGA;PlaceIdPlaceLGA;PlaceLon;PlaceLat;PlaceLocality;PlaceStreet;PlaceTypeOfPlace;PlacePlaceName;ROIdPerson;ROFam;ROFirstName;ROLastName;ROSex;ROOccupation;ROAge;ROBirthDate;ROMaritalState;ROPhone1;ROPhone1Type;ROPhone2;ROPhone2Type;ROEMail;ROIdPlace;ROIdLGAGeo;ROState;ROStateShort;ROLGA;ROLGAShort;ROIdLGA;ROIdPlaceLGA;ROLon;ROLat;ROLocality;ROStreet;ROTypeOfPlace;RumorRemark;IdPerson;Fam;FirstName;LastName;Sex;Occupation;Age;BirthDate;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;IdUser;Day;EventDate
12820018;1614;764;Kano;KN;Kiru;KKU;5;14;11.560292306423896;8.121537831816116;Saulawo;Chief Okorowo Avenue;Hospital;Rahama Primary Health Centre;1222;781;Ezinas;Idiagbon;female;nurse;62;1952-07-27;separated (not living common law);+234-706-6803739;mobile;0805-6098656;mobile;ezinas.idiagbon@sormas.org;1697;764;Kano;KN;Kiru;KKU;5;97;11.429065789656732;8.252047069125066;Ungwan Runbuna;Ezedioka Close;Home;This person has touched the sick one.;1042;335;Sochikaima;Adokwe;female;registrar;29;1985-09-27;single (not living common law);+234-64-6120462;landline;;;s.adokwe@snft.com;1452;766;Kano;KN;Kumbotso;KBT;4;252;11.950503522029717;8.522422935179243;Tamburawa;Green Roof Estate Road;Home;SUO-KN-KKU-1;19;2015-06-19
12820018;1614;764;Kano;KN;Kiru;KKU;5;14;11.560292306423896;8.121537831816116;Saulawo;Chief Okorowo Avenue;Hospital;Rahama Primary Health Centre;1222;781;Ezinas;Idiagbon;female;nurse;62;1952-07-27;separated (not living common law);+234-706-6803739;mobile;0805-6098656;mobile;ezinas.idiagbon@sormas.org;1697;764;Kano;KN;Kiru;KKU;5;97;11.429065789656732;8.252047069125066;Ungwan Runbuna;Ezedioka Close;Home;This person seemed very sick.;1282;93;Arome;Kareem;male;music director;31;1983-06-18;single (not living common law);+234-64-5937367;landline;;;a.kareem@sormas-n.ng;1777;764;Kano;KN;Kiru;KKU;5;177;11.760989801608341;8.105519855270177;Ungwan Maikora;Ishaku Road;Home;SUO-KN-KKU-1;19;2015-06-19
12820018;1614;764;Kano;KN;Kiru;KKU;5;14;11.560292306423896;8.121537831816116;Saulawo;Chief Okorowo Avenue;Hospital;Rahama Primary Health Centre;1222;781;Ezinas;Idiagbon;female;nurse;62;1952-07-27;separated (not living common law);+234-706-6803739;mobile;0805-6098656;mobile;ezinas.idiagbon@sormas.org;1697;764;Kano;KN;Kiru;KKU;5;97;11.429065789656732;8.252047069125066;Ungwan Runbuna;Ezedioka Close;Home;This person was standing nearby.;1229;434;Ejiogu;Ndukwu;female;telecommunications worker;32;1983-03-20;widowed (not living common law);+234-708-3798146;mobile;;;e.ndukwu@snft.ng;1795;764;Kano;KN;Kiru;KKU;5;195;11.651229611393518;8.060795793504859;Kogin Dabga;Furana - Jeli B Road;Home;SUO-KN-KKU-1;19;2015-06-19
12820018;1614;764;Kano;KN;Kiru;KKU;5;14;11.560292306423896;8.121537831816116;Saulawo;Chief Okorowo Avenue;Hospital;Rahama Primary Health Centre;1222;781;Ezinas;Idiagbon;female;nurse;62;1952-07-27;separated (not living common law);+234-706-6803739;mobile;0805-6098656;mobile;ezinas.idiagbon@sormas.org;1697;764;Kano;KN;Kiru;KKU;5;97;11.429065789656732;8.252047069125066;Ungwan Runbuna;Ezedioka Close;Home;This person was standing nearby.;1257;26;Oluwafunke;Andeh;female;tool-maker (toolmaker);23;1991-07-24;separated (not living common law);+234-708-2006816;mobile;;;o.andeh@ebokon.org;1743;764;Kano;KN;Kiru;KKU;5;143;11.57020347495761;8.145592260359418;Kiru;Ukpata Crescent;Home;SUO-KN-KKU-1;19;2015-06-19
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person has touched the sick one.;1128;554;Abieyuwa;Anyaoku;female;weir and dam operator;62;1953-04-22;single (not living common law);0705-7593887;mobile;+234-64-4508564;landline;abieyuwa.anyaoku@sormas.net;1347;766;Kano;KN;Kumbotso;KBT;4;147;11.937990418895886;8.482587227137527;Unguwar Turawa;Oshola Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person has touched the sick one.;1130;502;Okhesomi;Henty;female;apprentice;16;1998-12-12;single (not living common law);+234-813-1791275;mobile;+234-801-4998720;mobile;o.henty@ebokon.org;1575;766;Kano;KN;Kumbotso;KBT;4;375;11.898606454570297;8.498050123639871;Challawa;Adelowo Adedeji Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person has touched the sick one.;1195;707;Martins;Shekoni;male;nurse;56;1959-07-02;married (and not separated);+234-813-6457395;mobile;;;m.shekoni@ebokon.ng;1659;764;Kano;KN;Kiru;KKU;5;59;11.585399479357052;8.130696655561518;Kwari;Augustine Agbo Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person seemed very sick.;1302;513;Oluremi;Rumfa;female;student;18;1996-12-17;single (not living common law);+234-813-4697909;mobile;+234-64-1253375;landline;oluremi.rumfa@sormas-n.ng;1859;764;Kano;KN;Kiru;KKU;5;259;11.590058945906733;8.051704637873955;Kapangaru;Chinwe Ezeilo Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person was standing nearby.;1572;500;Ugoh;Lefiami;male;school pupil;15;1999-02-12;single (not living common law);064-3988276;landline;064-9387107;landline;ugoh.lefiami@sormas-n.edu;2177;752;Kano;KN;Nassarawa;NSR;6;177;12.035807612154361;8.551722204773592;Giginyu;Adegboyega Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13020052;2052;752;Kano;KN;Nassarawa;NSR;6;52;11.977031535802201;8.590367993902031;Gyadi-Gyadin Arewa;SA Ukeje Close;Hospital;Tudun Murtala Health Post;1452;489;Ayorogbami;Iroha;male;astrologer;53;1961-11-13;widowed (not living common law);+234-813-1580478;mobile;064-3708480;landline;a.iroha@snft.com;2020;752;Kano;KN;Nassarawa;NSR;6;20;12.010497259121532;8.606491894217905;Tarauni;Justice Dan Ibekwe Road;Home;This person was standing nearby.;1578;660;Iyokpesomi;Yaji;female;school pupil;13;2002-05-21;single (not living common law);+234-802-1613704;mobile;0802-7776353;mobile;iyokpesomi.yaji@sormas-n.ng;2085;752;Kano;KN;Nassarawa;NSR;6;85;12.015602123736157;8.55144653412099;Kawaji;Anchorage Estate;Home;RUO-KN-ZZZ-1;44;2015-07-14
13610053;1731;764;Kano;KN;Kiru;KKU;5;131;11.573448721042784;8.13560357242742;Lema;Ashiata Lane;Hospital;Kailani Health Post;1208;623;Akhilomen;Umelo;male;financial analyst;57;1958-03-02;married (and not separated);0809-4027812;mobile;+234-705-8933367;mobile;a.umelo@snft.org;1881;764;Kano;KN;Kiru;KKU;5;281;11.580244001452336;8.164063856165736;Sadiku;Ogabi Road;Home;This person seemed very sick.;1361;565;Ololade;Baruwa;male;make-up artist and wigmaker;26;1988-12-12;single (not living common law);+234-64-8775307;landline;;;ololade.baruwa@sormas-n.ng;1887;764;Kano;KN;Kiru;KKU;5;287;11.600672365151759;8.069514687235417;Danmako;Itirin Court;Home;RUO-KN-ZZZ-1;44;2015-07-14
13610053;1731;764;Kano;KN;Kiru;KKU;5;131;11.573448721042784;8.13560357242742;Lema;Ashiata Lane;Hospital;Kailani Health Post;1208;623;Akhilomen;Umelo;male;financial analyst;57;1958-03-02;married (and not separated);0809-4027812;mobile;+234-705-8933367;mobile;a.umelo@snft.org;1881;764;Kano;KN;Kiru;KKU;5;281;11.580244001452336;8.164063856165736;Sadiku;Ogabi Road;Home;This person was standing nearby.;1382;692;Oluwabunmi;Abeni;male;school pupil;15;1999-11-25;single (not living common law);0818-1737727;mobile;;;o.abeni@sormas.org;1874;764;Kano;KN;Kiru;KKU;5;274;11.754332052550808;8.125845208801618;Gidan Mallm Yako;Iyede Road;Home;RUO-KN-ZZZ-1;44;2015-07-14
13610053;1731;764;Kano;KN;Kiru;KKU;5;131;11.573448721042784;8.13560357242742;Lema;Ashiata Lane;Hospital;Kailani Health Post;1208;623;Akhilomen;Umelo;male;financial analyst;57;1958-03-02;married (and not separated);0809-4027812;mobile;+234-705-8933367;mobile;a.umelo@snft.org;1881;764;Kano;KN;Kiru;KKU;5;281;11.580244001452336;8.164063856165736;Sadiku;Ogabi Road;Home;This person was standing nearby.;1436;14;Ngoma;Ismaila;female;camera operator (camera operator or camera crew);33;1981-05-11;living common law;+234-805-2783866;mobile;;;ngoma.ismaila@sormas-n.ng;1993;764;Kano;KN;Kiru;KKU;5;393;11.512120867015637;8.1662934293873;Gidan Dan Lami;Bassey Street;Home;RUO-KN-ZZZ-1;44;2015-07-14
13760013;1589;766;Kano;KN;Kumbotso;KBT;4;389;11.9494277266412;8.484470102179332;Karkasara;Penguin Close;Hospital;Panshekara Primary Health Centre;1081;420;Yahaya;Oluyole;male;microbiologist;31;1983-12-17;single (not living common law);0706-3305380;mobile;0708-7176655;mobile;yahaya.oluyole@snft.net;1508;766;Kano;KN;Kumbotso;KBT;4;308;11.927984386902219;8.543851005560906;Gwazaye;Fred Willians Street;Home;This person seemed very sick.;1376;61;Nnaemeka;Uche;male;school pupil;16;1999-11-01;single (not living common law);+234-806-2750477;mobile;;;nnaemeka.uche@sormas.org;1913;764;Kano;KN;Kiru;KKU;5;313;11.47475449331338;8.13449274925751;Gidan Sarkin Noma;Market Street;Home;SUO-KN-KBT-1;16;2015-06-16
13760013;1589;766;Kano;KN;Kumbotso;KBT;4;389;11.9494277266412;8.484470102179332;Karkasara;Penguin Close;Hospital;Panshekara Primary Health Centre;1081;420;Yahaya;Oluyole;male;microbiologist;31;1983-12-17;single (not living common law);0706-3305380;mobile;0708-7176655;mobile;yahaya.oluyole@snft.net;1508;766;Kano;KN;Kumbotso;KBT;4;308;11.927984386902219;8.543851005560906;Gwazaye;Fred Willians Street;Home;This person was standing nearby.;980;457;Olayemi;Idahor;female;dresser;24;1991-05-23;married (and not separated);+234-809-8744265;mobile;;;o.idahor@snft.com;1373;766;Kano;KN;Kumbotso;KBT;4;173;11.922782782889499;8.512532744845338;Walawai;St Joseph Parish;Home;SUO-KN-KBT-1;16;2015-06-16
13760013;1589;766;Kano;KN;Kumbotso;KBT;4;389;11.9494277266412;8.484470102179332;Karkasara;Penguin Close;Hospital;Panshekara Primary Health Centre;1081;420;Yahaya;Oluyole;male;microbiologist;31;1983-12-17;single (not living common law);0706-3305380;mobile;0708-7176655;mobile;yahaya.oluyole@snft.net;1508;766;Kano;KN;Kumbotso;KBT;4;308;11.927984386902219;8.543851005560906;Gwazaye;Fred Willians Street;Home;This person was standing nearby.;1001;340;Olafimihan;Abdullahi;male;plumber;34;1981-05-20;married (and not separated);0803-1717853;mobile;;;o.abdullahi@sormas.ng;1428;766;Kano;KN;Kumbotso;KBT;4;228;11.891885709895021;8.515242379128326;Gyadi-Gyadin Kudu;Anazodo Crescent;Home;SUO-KN-KBT-1;16;2015-06-16
13980041;2428;331;Kano;KN;Tarauni;TRN;7;28;11.965328981106172;8.550909346652995;Yar Akwa;Abakiliki Road;Place of Worship;Glory Baptist Church;1897;13;Clinton;Ezukam;male;blasters foreman or woman (explosives expert);54;1960-03-09;married (and not separated);0705-9709200;mobile;;;c.ezukam@ebokon.ng;2683;331;Kano;KN;Tarauni;TRN;7;283;11.966054751413893;8.57883814593906;Hausawa;Oshin Street;Home;This person seemed very sick.;1398;378;Kairaluchukwu;Imasuen;female;ecologist (environmentalist);44;1970-09-06;widowed (not living common law);0807-4253149;mobile;+234-806-1503056;mobile;kairaluchukwu.imasuen@snft.net;1939;764;Kano;KN;Kiru;KKU;5;339;11.579907975557461;8.018664182826212;Shinkitau;Muri Okunola Street;Home;RUO-KN-ZZZ-1;36;2015-07-06
13980041;2428;331;Kano;KN;Tarauni;TRN;7;28;11.965328981106172;8.550909346652995;Yar Akwa;Abakiliki Road;Place of Worship;Glory Baptist Church;1897;13;Clinton;Ezukam;male;blasters foreman or woman (explosives expert);54;1960-03-09;married (and not separated);0705-9709200;mobile;;;c.ezukam@ebokon.ng;2683;331;Kano;KN;Tarauni;TRN;7;283;11.966054751413893;8.57883814593906;Hausawa;Oshin Street;Home;This person was standing nearby.;1737;368;Eno-Obong;Akabueze;female;choir master or mistress;63;1952-02-02;married (and not separated);+234-64-4569099;landline;+234-708-7156973;mobile;eno-obong.akabueze@sormas-n.ng;2445;331;Kano;KN;Tarauni;TRN;7;45;11.97738155163136;8.560887022216688;Rinji;Nwobodo Close;Home;RUO-KN-ZZZ-1;36;2015-07-06
13980041;2428;331;Kano;KN;Tarauni;TRN;7;28;11.965328981106172;8.550909346652995;Yar Akwa;Abakiliki Road;Place of Worship;Glory Baptist Church;1897;13;Clinton;Ezukam;male;blasters foreman or woman (explosives expert);54;1960-03-09;married (and not separated);0705-9709200;mobile;;;c.ezukam@ebokon.ng;2683;331;Kano;KN;Tarauni;TRN;7;283;11.966054751413893;8.57883814593906;Hausawa;Oshin Street;Home;This person was standing nearby.;1747;781;Chindera;Idiagbon;female;sweet factory worker (sweet maker);44;1970-09-09;separated (not living common law);0705-6629060;mobile;;;c.idiagbon@snft.ng;2422;331;Kano;KN;Tarauni;TRN;7;22;11.964102065693805;8.54145813240813;Daurawa;Universal road;Home;RUO-KN-ZZZ-1;36;2015-07-06
13980041;2428;331;Kano;KN;Tarauni;TRN;7;28;11.965328981106172;8.550909346652995;Yar Akwa;Abakiliki Road;Place of Worship;Glory Baptist Church;1897;13;Clinton;Ezukam;male;blasters foreman or woman (explosives expert);54;1960-03-09;married (and not separated);0705-9709200;mobile;;;c.ezukam@ebokon.ng;2683;331;Kano;KN;Tarauni;TRN;7;283;11.966054751413893;8.57883814593906;Hausawa;Oshin Street;Home;This person was standing nearby.;1983;517;Samiatu;Furo;female;student;19;1996-01-30;living common law;0818-5930304;mobile;064-3761858;landline;s.furo@ebokon.org;2775;331;Kano;KN;Tarauni;TRN;7;375;11.975925776551225;8.536383942880738;Sallari;Pelewura Close;Home;RUO-KN-ZZZ-1;36;2015-07-06
14250047;2213;752;Kano;KN;Nassarawa;NSR;6;213;11.99678936008847;8.571958171502292;Gyadi-Gyadin Arewa;Akin Oluwolaba Road;Hospital;Aminu Kano Teaching Hospital;1631;684;Ololade Ogunbanwo;Ekpotu;female;archeologist;35;1980-11-03;married (and not separated);+234-801-8949185;mobile;;;ololade ogunbanwo.ekpotu@sormas.org;2271;752;Kano;KN;Nassarawa;NSR;6;271;12.032116339783617;8.56525495537753;Daurawa;Chief Okono Close;Home;This person seemed very sick.;1425;654;Mesoma;Obiozor;female;school pupil;16;1998-11-24;single (not living common law);+234-818-5168768;mobile;;;m.obiozor@ebokon.org;1725;764;Kano;KN;Kiru;KKU;5;125;11.554888357852205;8.113498096582656;Shinkitua;Denten Street;Home;SUO-KN-NSR-1;39;2015-07-09
14250047;2213;752;Kano;KN;Nassarawa;NSR;6;213;11.99678936008847;8.571958171502292;Gyadi-Gyadin Arewa;Akin Oluwolaba Road;Hospital;Aminu Kano Teaching Hospital;1631;684;Ololade Ogunbanwo;Ekpotu;female;archeologist;35;1980-11-03;married (and not separated);+234-801-8949185;mobile;;;ololade ogunbanwo.ekpotu@sormas.org;2271;752;Kano;KN;Nassarawa;NSR;6;271;12.032116339783617;8.56525495537753;Daurawa;Chief Okono Close;Home;This person was standing nearby.;1580;322;Enoma;Omeili;male;jewellery maker;61;1954-04-22;divorced (not living common law);+234-64-3494291;landline;+234-803-4642288;mobile;enoma.omeili@snft.ng;2190;752;Kano;KN;Nassarawa;NSR;6;190;12.030391973496839;8.561374620741132;Maganda;Enugu Portharcourt Link;Home;SUO-KN-NSR-1;39;2015-07-09
14250047;2213;752;Kano;KN;Nassarawa;NSR;6;213;11.99678936008847;8.571958171502292;Gyadi-Gyadin Arewa;Akin Oluwolaba Road;Hospital;Aminu Kano Teaching Hospital;1631;684;Ololade Ogunbanwo;Ekpotu;female;archeologist;35;1980-11-03;married (and not separated);+234-801-8949185;mobile;;;ololade ogunbanwo.ekpotu@sormas.org;2271;752;Kano;KN;Nassarawa;NSR;6;271;12.032116339783617;8.56525495537753;Daurawa;Chief Okono Close;Home;This person was standing nearby.;1620;532;Oluwafirekunmi;Iyke;female;wood carver;37;1977-10-27;married (and not separated);+234-802-5189086;mobile;;;oluwafirekunmi.iyke@sormas-n.org;2204;752;Kano;KN;Nassarawa;NSR;6;204;12.031560411321358;8.563415917591474;Tarauni;Akpeh Avenue;Home;SUO-KN-NSR-1;39;2015-07-09
14250047;2213;752;Kano;KN;Nassarawa;NSR;6;213;11.99678936008847;8.571958171502292;Gyadi-Gyadin Arewa;Akin Oluwolaba Road;Hospital;Aminu Kano Teaching Hospital;1631;684;Ololade Ogunbanwo;Ekpotu;female;archeologist;35;1980-11-03;married (and not separated);+234-801-8949185;mobile;;;ololade ogunbanwo.ekpotu@sormas.org;2271;752;Kano;KN;Nassarawa;NSR;6;271;12.032116339783617;8.56525495537753;Daurawa;Chief Okono Close;Home;This person was standing nearby.;1650;118;Oluremi;Adenowo;female;student;21;1993-02-07;single (not living common law);+234-809-6481595;mobile;;;o.adenowo@sormas.ng;2293;752;Kano;KN;Nassarawa;NSR;6;293;12.030917268226485;8.550994989674484;Hausawa;Pelewura Road;Home;SUO-KN-NSR-1;39;2015-07-09
14250047;2213;752;Kano;KN;Nassarawa;NSR;6;213;11.99678936008847;8.571958171502292;Gyadi-Gyadin Arewa;Akin Oluwolaba Road;Hospital;Aminu Kano Teaching Hospital;1631;684;Ololade Ogunbanwo;Ekpotu;female;archeologist;35;1980-11-03;married (and not separated);+234-801-8949185;mobile;;;ololade ogunbanwo.ekpotu@sormas.org;2271;752;Kano;KN;Nassarawa;NSR;6;271;12.032116339783617;8.56525495537753;Daurawa;Chief Okono Close;Home;This person was standing nearby.;1652;565;Oluwaseyi;Baruwa;female;school pupil;16;1998-11-10;single (not living common law);+234-801-2618003;mobile;;;oluwaseyi.baruwa@ebokon.ng;2166;752;Kano;KN;Nassarawa;NSR;6;166;12.048329042247754;8.547357825107042;Tokarawa;Igbesawan Str;Home;SUO-KN-NSR-1;39;2015-07-09
14260054;2372;752;Kano;KN;Nassarawa;NSR;6;372;12.040915527073647;8.546687236572195;Zango;Lion Building;Home;;1590;292;Okomah;Kiaga;male;nurse;35;1979-06-15;single (not living common law);+234-703-1495968;mobile;;;okomah.kiaga@sormas.com;2049;752;Kano;KN;Nassarawa;NSR;6;49;12.041089932781496;8.567117256421925;Dakata;Nzekwe Close;Home;This person seemed very sick.;1426;141;Ndubuisi;Lagelu;male;psychotherapist;55;1959-12-19;separated (not living common law);0803-5412745;mobile;;;n.lagelu@sormas.ng;1981;764;Kano;KN;Kiru;KKU;5;381;11.481737947451647;8.136474440259121;Giwaye;Golf Course Road;Home;SUO-KN-NSR-1;45;2015-07-15
14260054;2372;752;Kano;KN;Nassarawa;NSR;6;372;12.040915527073647;8.546687236572195;Zango;Lion Building;Home;;1590;292;Okomah;Kiaga;male;nurse;35;1979-06-15;single (not living common law);+234-703-1495968;mobile;;;okomah.kiaga@sormas.com;2049;752;Kano;KN;Nassarawa;NSR;6;49;12.041089932781496;8.567117256421925;Dakata;Nzekwe Close;Home;This person was standing nearby.;1686;43;Olayemi;Onazi;female;soldier;50;1964-07-08;married (and not separated);+234-64-6973595;landline;;;olayemi.onazi@snft.com;2335;752;Kano;KN;Nassarawa;NSR;6;335;12.0394716543639;8.544946416662466;Tudun Wada;Obi Achebe Drive;Home;SUO-KN-NSR-1;45;2015-07-15
14260054;2372;752;Kano;KN;Nassarawa;NSR;6;372;12.040915527073647;8.546687236572195;Zango;Lion Building;Home;;1590;292;Okomah;Kiaga;male;nurse;35;1979-06-15;single (not living common law);+234-703-1495968;mobile;;;okomah.kiaga@sormas.com;2049;752;Kano;KN;Nassarawa;NSR;6;49;12.041089932781496;8.567117256421925;Dakata;Nzekwe Close;Home;This person was standing nearby.;1691;435;Chisom;Uranta;female;railway freight handler;57;1958-09-03;living common law;+234-802-1294897;mobile;+234-64-1731502;landline;c.uranta@sormas.org;2247;752;Kano;KN;Nassarawa;NSR;6;247;12.016879929630196;8.555714385123512;Dakata;Lumico Close;Home;SUO-KN-NSR-1;45;2015-07-15
14990020;2329;752;Kano;KN;Nassarawa;NSR;6;329;12.029153352961258;8.573112013901897;Hotoro North;Pope John Paul 2 Close;Home;;1505;668;Nkimdi;Owoniyi;male;teacher;24;1990-12-11;single (not living common law);0708-1165720;mobile;;;nkimdi.owoniyi@sormas-n.ng;2246;752;Kano;KN;Nassarawa;NSR;6;246;12.035617745885904;8.563443462695107;Raudakeyi;Sanusi Ajilete Street;Home;This person has touched the sick one.;1734;508;Akintade;Orewa;female;physician;23;1992-05-22;separated (not living common law);+234-806-8876440;mobile;;;a.orewa@sormas.ng;2707;331;Kano;KN;Tarauni;TRN;7;307;11.94885743425385;8.577480614562413;Daurawa;Emole Street;Home;RUO-KN-ZZZ-1;22;2015-06-22
14990020;2329;752;Kano;KN;Nassarawa;NSR;6;329;12.029153352961258;8.573112013901897;Hotoro North;Pope John Paul 2 Close;Home;;1505;668;Nkimdi;Owoniyi;male;teacher;24;1990-12-11;single (not living common law);0708-1165720;mobile;;;nkimdi.owoniyi@sormas-n.ng;2246;752;Kano;KN;Nassarawa;NSR;6;246;12.035617745885904;8.563443462695107;Raudakeyi;Sanusi Ajilete Street;Home;This person seemed very sick.;1499;222;Obiora;Obiora;male;teacher;53;1961-11-30;living common law;0705-6423944;mobile;;;obiora.obiora@sormas.ng;2194;752;Kano;KN;Nassarawa;NSR;6;194;12.037930053781118;8.545211107764137;Gyadi-Gyadin Arewa;Obasogie str;Home;RUO-KN-ZZZ-1;22;2015-06-22
